@relation weka-cell-lbp

@attribute 0 numeric
@attribute ' 1' numeric
@attribute ' 2' numeric
@attribute ' 3' numeric
@attribute ' 4' numeric
@attribute ' 5' numeric
@attribute ' 6' numeric
@attribute ' 7' numeric
@attribute ' 8' numeric
@attribute ' 9' numeric
@attribute ' 10' numeric
@attribute ' 11' numeric
@attribute ' 12' numeric
@attribute ' 13' numeric
@attribute ' 14' numeric
@attribute ' 15' numeric
@attribute ' 16' numeric
@attribute ' 17' numeric
@attribute ' 18' numeric
@attribute ' 19' numeric
@attribute ' 20' numeric
@attribute ' 21' numeric
@attribute ' 22' numeric
@attribute ' 23' numeric
@attribute ' 24' numeric
@attribute ' 25' numeric
@attribute ' 26' numeric
@attribute ' 27' numeric
@attribute ' 28' numeric
@attribute ' 29' numeric
@attribute ' 30' numeric
@attribute ' 31' numeric
@attribute ' 32' numeric
@attribute ' 33' numeric
@attribute ' 34' numeric
@attribute ' 35' numeric
@attribute ' 36' numeric
@attribute ' 37' numeric
@attribute ' 38' numeric
@attribute ' 39' numeric
@attribute ' 40' numeric
@attribute ' 41' numeric
@attribute ' 42' numeric
@attribute ' 43' numeric
@attribute ' 44' numeric
@attribute ' 45' numeric
@attribute ' 46' numeric
@attribute ' 47' numeric
@attribute ' 48' numeric
@attribute ' 49' numeric
@attribute ' 50' numeric
@attribute ' 51' numeric
@attribute ' 52' numeric
@attribute ' 53' numeric
@attribute ' 54' numeric
@attribute ' 55' numeric
@attribute ' 56' numeric
@attribute ' 57' numeric
@attribute ' 58' numeric
@attribute ' 59' numeric
@attribute ' class' {0,1,2,3}

@data
27,4,2,1,2,3,1,2,1,4,2,6,3,0,4,5,3,3,7,1,0,1,8,3,2,3,2,0,0,3,2,6,5,0,1,0,1,2,3,3,2,1,3,4,3,1,1,5,0,1,0,1,2,1,2,5,4,8,54,140,1
71,3,1,2,5,5,4,2,1,4,4,7,3,7,4,5,5,4,0,9,3,1,1,3,3,2,3,2,0,3,1,5,1,0,0,0,0,9,4,1,1,4,5,10,7,1,1,1,5,1,0,1,1,0,1,3,0,6,36,145,1
172,9,5,1,6,0,1,0,3,1,1,9,6,7,3,1,7,3,9,6,1,0,6,0,5,14,5,0,2,0,3,10,2,0,1,0,6,3,7,2,2,0,8,6,2,0,0,2,5,2,1,3,2,1,2,2,1,4,40,134,1
9,3,4,0,4,2,0,1,4,5,1,1,2,4,16,2,2,2,2,1,4,2,2,1,0,0,0,0,1,0,0,1,0,1,1,0,3,1,0,0,2,1,3,8,1,0,1,0,0,1,1,0,0,0,1,1,1,5,28,107,1
40,4,0,4,11,1,4,7,4,1,1,4,0,1,2,1,2,4,5,5,0,5,5,2,6,8,2,0,3,6,2,9,7,3,2,1,1,5,2,3,1,1,0,0,1,1,1,2,0,0,4,2,3,3,0,2,0,11,65,159,1
70,9,4,6,5,3,6,6,5,7,3,8,2,2,0,5,2,9,4,2,4,2,7,1,7,6,3,3,0,3,4,6,3,2,1,1,3,5,4,0,1,5,10,7,3,1,0,3,4,3,0,4,1,1,3,3,1,9,63,114,2
32,4,8,0,4,2,0,0,0,1,2,1,0,5,2,0,7,2,3,15,1,1,11,2,3,2,2,0,0,3,1,5,0,1,0,1,3,5,13,3,1,3,0,9,2,0,0,1,1,3,3,0,4,3,2,4,1,3,45,134,1
106,8,3,2,4,1,3,5,1,4,2,8,6,5,6,3,4,4,3,7,4,1,3,3,4,4,0,2,0,2,2,6,6,2,3,0,2,5,2,5,1,0,1,1,0,2,0,1,1,1,0,0,0,0,0,3,2,3,28,116,2
15,6,6,6,4,2,8,1,3,3,2,1,4,2,1,1,2,0,5,9,2,3,5,3,2,5,3,0,0,1,2,5,14,6,2,2,5,6,3,2,2,3,1,2,0,3,1,1,2,6,1,1,5,1,0,1,0,8,44,152,1
19,2,4,5,1,1,1,1,2,2,1,2,1,1,5,1,4,6,6,1,2,1,6,3,2,6,6,4,1,3,4,4,0,1,2,0,4,9,5,5,0,7,3,3,0,2,2,3,2,3,1,0,7,0,1,4,1,9,52,147,1
35,2,7,2,5,3,0,4,4,6,3,5,1,3,8,3,3,3,1,4,4,0,5,3,1,1,4,0,1,2,0,2,1,0,2,0,2,3,2,3,4,6,6,6,4,0,2,4,2,0,0,1,3,0,0,3,1,6,39,126,2
85,4,6,3,8,5,5,0,7,5,3,3,1,6,6,2,2,2,8,1,1,2,6,3,8,11,2,2,1,1,5,4,1,2,2,0,2,4,7,3,0,1,3,9,2,2,1,1,4,1,0,2,1,3,1,1,1,4,34,138,1
43,5,1,3,7,1,1,4,1,5,6,7,1,2,5,3,1,2,2,1,0,1,4,2,1,5,1,0,2,3,4,7,0,0,1,1,2,0,1,2,2,2,2,2,3,3,3,3,3,1,1,2,1,0,1,1,1,5,42,159,1
28,0,2,0,4,1,2,5,2,4,3,5,1,2,1,5,3,0,10,4,0,4,1,2,4,4,5,3,4,2,2,5,4,1,2,1,0,2,4,4,3,1,3,2,0,2,1,1,2,1,0,1,3,2,0,0,0,6,46,162,1
44,4,2,2,12,3,4,2,0,3,3,7,1,1,0,0,3,1,6,6,0,2,12,1,2,4,3,2,1,3,0,10,8,4,3,2,6,1,3,3,1,3,2,5,0,1,1,4,2,2,1,2,0,6,2,2,0,10,70,166,1
23,4,2,2,2,1,0,4,2,4,1,2,1,1,3,2,1,1,3,2,4,1,4,2,0,4,3,0,1,0,5,2,0,1,1,1,1,2,8,3,0,3,1,3,0,1,1,1,0,1,0,1,2,2,1,2,0,9,39,111,1
49,6,11,1,8,0,3,0,3,1,3,5,4,5,6,1,5,3,4,6,2,2,1,0,5,7,3,3,0,4,5,5,3,0,2,0,1,6,3,5,2,3,2,5,5,1,1,2,0,0,1,1,1,1,2,0,0,5,39,143,1
100,4,3,2,1,1,4,1,5,6,4,6,5,5,7,6,5,6,11,3,4,2,9,0,2,1,4,4,0,2,3,3,4,2,4,1,8,6,7,0,1,4,10,9,5,2,1,6,4,1,2,2,2,0,0,2,2,7,41,167,2
14,2,7,1,3,0,0,0,2,6,4,2,4,1,8,1,1,3,9,1,1,0,4,8,6,2,3,0,1,3,2,3,0,0,0,0,3,6,4,3,3,1,2,3,0,2,0,7,3,1,0,1,1,3,3,0,1,4,29,165,1
154,5,2,3,10,5,7,2,3,6,5,7,1,3,5,3,4,2,2,3,3,2,13,1,3,6,2,0,0,5,1,2,2,5,2,1,2,1,0,1,4,4,10,4,1,3,0,3,2,0,2,2,2,2,1,0,1,5,54,146,1
47,8,4,3,6,3,1,5,6,0,1,6,4,1,1,2,5,2,6,3,0,3,1,4,10,5,7,2,3,3,2,8,6,0,2,2,1,1,2,6,2,1,2,2,1,0,0,1,0,4,3,4,3,2,1,1,0,9,48,149,1
32,3,6,2,1,0,2,0,2,2,4,4,1,12,3,1,4,1,5,10,2,1,5,0,0,1,3,3,1,0,2,1,0,1,0,1,1,8,5,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,3,0,7,33,130,2
26,1,3,2,3,3,4,1,1,6,2,2,4,4,14,3,2,6,3,6,2,3,6,3,2,1,2,1,0,0,3,6,1,0,2,1,1,5,6,1,1,5,7,3,1,0,1,2,0,0,1,1,0,0,1,0,1,4,25,132,1
10,3,3,4,1,0,0,0,1,0,2,2,1,0,1,1,6,0,8,5,1,2,6,1,1,3,5,1,1,0,3,3,1,2,0,0,3,5,5,3,1,3,1,8,3,0,0,0,0,1,0,0,2,0,0,1,0,8,34,145,1
53,3,4,6,4,1,4,0,6,1,0,8,6,4,2,0,8,6,6,8,1,2,7,1,1,2,2,1,0,2,5,4,4,1,1,0,1,5,4,5,1,3,6,2,5,3,2,2,7,0,1,1,3,0,3,6,2,9,53,141,2
20,4,4,1,3,2,2,1,5,1,0,2,1,0,0,0,3,2,6,3,0,2,4,2,1,7,4,1,1,1,1,5,6,0,1,1,1,3,2,2,1,0,3,1,3,3,0,1,2,1,0,1,2,3,2,1,1,6,46,151,1
98,6,2,1,3,3,3,2,2,7,3,11,6,4,3,6,2,1,7,10,4,1,3,0,2,0,2,1,0,1,0,7,1,0,1,1,1,7,7,1,1,2,4,5,2,2,0,1,1,2,0,0,0,0,2,5,1,4,33,124,1
12,2,4,1,2,2,5,2,1,2,11,1,3,3,3,5,2,3,4,4,1,0,0,2,0,2,2,0,1,3,3,0,4,4,2,3,0,2,0,2,1,0,6,6,0,2,1,3,4,1,0,3,0,0,0,1,1,3,35,123,1
40,1,1,4,8,5,2,1,2,5,4,5,2,2,3,1,0,2,6,3,1,1,5,1,0,1,2,0,0,1,2,8,8,3,1,1,3,0,0,4,0,0,1,4,1,0,0,0,0,0,2,1,0,1,0,0,0,5,28,151,1
55,6,4,2,5,6,1,3,2,0,2,5,3,1,3,1,1,1,7,4,0,0,5,0,1,3,3,1,2,0,1,7,7,1,3,1,1,0,1,3,0,1,0,1,0,2,0,0,0,0,4,1,2,3,1,0,0,7,50,149,1
14,3,7,3,3,3,1,0,6,1,2,1,0,2,1,0,3,0,3,5,2,0,5,1,1,1,2,0,1,2,1,1,2,2,1,3,4,1,9,4,2,1,0,3,1,2,0,1,3,1,0,2,1,2,2,1,2,5,38,126,1
87,6,1,3,0,2,3,1,2,2,3,5,3,12,4,4,10,3,3,19,7,3,5,2,0,3,5,1,0,2,5,6,4,1,1,1,3,13,22,4,2,3,1,9,8,2,0,2,3,0,1,0,1,2,1,5,1,3,35,140,1
17,3,6,0,1,3,1,1,0,4,3,2,2,3,4,5,4,0,5,6,3,0,0,3,1,0,1,0,1,5,1,2,0,2,2,1,5,5,5,2,1,3,2,1,4,0,1,1,5,2,0,0,3,0,1,1,3,4,35,152,1
20,4,2,2,2,2,0,1,2,1,0,2,2,0,2,0,1,1,3,6,0,3,6,3,1,1,3,1,2,5,6,2,3,0,2,1,3,2,6,1,1,2,5,0,3,3,0,3,3,0,0,1,0,3,2,0,0,7,45,142,1
32,3,1,0,5,0,0,0,0,0,0,6,4,5,3,0,6,3,8,22,4,1,2,1,0,3,1,2,0,0,1,9,1,0,0,0,2,3,22,4,0,3,0,0,0,2,0,0,0,2,1,0,2,1,0,4,0,4,37,128,1
15,5,2,0,1,3,1,2,2,4,5,2,3,1,0,2,1,2,4,0,2,0,1,0,2,2,1,2,3,0,1,7,2,0,1,3,0,0,0,1,2,0,2,1,0,0,2,1,0,0,1,0,1,0,3,1,0,3,32,138,1
17,1,4,1,3,2,6,4,1,2,9,2,4,1,4,0,3,2,3,2,1,3,4,2,4,9,2,3,1,1,3,3,5,2,2,0,5,0,2,6,1,3,1,2,2,0,0,2,1,5,1,1,2,1,1,1,1,7,47,153,1
16,2,9,3,0,0,1,1,0,1,1,2,4,4,5,1,5,1,2,9,5,0,4,2,0,0,1,2,1,2,1,0,1,0,2,0,4,16,4,1,0,3,2,11,4,1,1,1,2,4,1,0,2,0,2,4,3,6,29,129,1
108,3,4,2,3,7,2,1,1,4,3,3,7,8,4,2,6,2,3,27,6,0,9,3,2,1,5,1,2,2,3,4,1,1,2,1,4,10,7,4,0,5,8,3,5,1,1,4,1,1,0,2,1,1,0,6,2,8,44,127,1
31,2,4,2,7,1,0,1,5,3,1,0,0,4,7,3,3,5,4,6,4,2,6,3,6,1,1,1,0,2,1,2,0,1,1,1,4,3,1,1,1,3,6,5,2,1,1,3,3,1,1,3,2,2,1,7,1,5,43,150,3
43,1,0,1,0,0,1,0,3,1,0,6,4,3,0,0,3,0,6,16,1,2,0,3,3,4,1,0,2,2,2,2,6,1,1,1,4,2,2,1,1,0,7,5,1,0,0,3,0,0,3,1,0,0,0,0,0,3,13,215,1
14,1,4,2,2,3,1,2,3,2,3,2,3,2,4,1,9,7,3,5,3,2,2,3,3,1,1,2,0,1,3,2,1,1,2,2,3,3,5,2,0,5,3,4,5,1,1,2,1,1,2,4,0,1,0,4,1,10,50,155,3
92,4,2,2,2,1,0,1,2,0,0,6,2,2,2,0,2,4,3,2,0,2,0,1,4,9,2,0,1,3,2,2,3,0,0,1,0,1,5,1,1,0,1,1,0,1,0,0,1,2,1,1,2,1,0,2,0,7,34,130,1
39,0,2,0,3,3,0,4,0,0,0,5,2,0,0,0,1,5,4,5,0,0,1,1,5,12,3,0,1,2,0,1,2,0,1,1,0,6,3,1,0,3,4,1,1,0,1,5,0,1,1,1,1,0,1,0,0,5,38,170,1
16,1,2,1,1,2,1,1,2,2,2,6,5,3,0,1,2,3,9,5,1,2,1,5,4,2,1,2,2,2,0,3,0,1,0,0,2,2,3,1,1,1,1,1,1,0,1,0,1,3,3,0,3,0,1,2,2,9,36,136,1
6,2,0,1,1,2,1,5,0,2,5,1,1,1,0,3,0,1,4,1,0,2,2,1,8,4,1,2,4,1,2,2,2,1,2,0,0,0,1,1,3,1,2,0,0,2,0,1,3,0,2,5,1,0,0,0,1,3,23,121,1
25,1,3,1,5,8,7,6,4,1,3,1,1,5,1,3,9,1,3,5,4,6,1,5,1,5,6,0,1,3,3,12,4,1,3,3,10,2,6,6,2,5,1,4,2,3,1,0,2,2,0,0,3,3,2,1,0,11,53,135,1
10,1,2,5,2,1,2,3,3,4,3,1,4,3,4,2,0,1,1,2,0,2,1,0,2,6,3,1,2,0,1,5,3,0,0,1,3,1,0,3,1,1,1,0,0,2,1,1,0,1,1,2,0,0,0,0,0,4,17,149,1
18,3,5,2,8,1,6,2,3,3,2,1,2,7,3,1,2,4,2,7,1,1,2,0,0,1,3,1,2,5,2,1,4,0,3,4,1,0,2,3,2,0,1,0,0,1,2,0,1,0,1,0,1,1,0,3,2,8,54,159,1
40,5,8,4,1,5,8,4,4,5,0,0,3,6,3,2,6,3,5,4,2,3,0,4,4,4,2,3,7,7,5,4,6,2,5,0,4,8,9,4,1,0,5,4,3,1,0,3,1,5,1,2,5,3,3,2,1,12,69,155,1
7,3,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,3,3,0,1,1,1,2,2,3,0,1,1,3,1,2,1,0,0,0,1,0,0,2,0,2,0,3,26,130,2
230,5,11,7,8,3,1,1,6,4,3,8,6,14,11,0,9,4,7,24,4,0,3,4,4,4,6,3,0,0,6,6,2,1,4,0,4,19,18,0,3,3,4,11,3,3,0,2,3,0,0,0,5,1,2,2,0,4,36,142,1
24,3,10,3,2,1,5,0,6,3,3,2,3,0,2,3,6,2,4,5,5,0,4,2,0,2,3,1,1,1,4,9,5,4,1,1,1,7,5,6,1,2,3,9,1,2,1,0,2,1,1,0,0,1,2,2,0,7,40,127,1
13,4,4,5,1,1,0,3,2,0,0,0,1,2,3,0,4,1,2,8,4,0,1,1,1,1,2,2,1,1,3,5,3,0,0,2,1,5,5,2,1,1,2,5,3,2,1,0,0,1,1,0,1,1,0,6,0,8,29,146,3
17,0,2,0,3,3,3,0,3,5,3,3,5,4,2,3,4,4,5,8,1,0,3,0,3,1,1,3,0,2,2,2,3,2,0,0,4,1,2,2,1,0,8,2,1,0,0,3,1,3,4,1,2,1,1,3,0,5,24,142,1
65,7,4,4,3,2,1,2,3,5,0,5,7,3,2,0,3,2,4,4,1,1,6,2,0,1,2,3,1,2,6,11,2,2,0,0,1,4,15,6,1,3,3,2,4,1,1,0,2,0,1,0,2,1,1,3,0,9,54,136,1
27,2,5,4,4,3,1,3,3,2,0,5,1,3,2,2,6,8,4,9,3,0,1,1,2,7,3,1,0,1,5,9,4,0,0,2,1,4,24,5,2,4,2,6,3,0,0,2,1,0,0,1,1,1,0,7,1,7,47,160,2
20,3,2,8,3,1,3,0,5,5,1,3,2,4,10,2,4,7,2,3,2,0,3,1,2,4,1,1,0,2,2,4,1,2,0,2,1,4,4,1,2,6,5,5,1,1,0,2,2,0,1,2,0,0,1,5,2,3,32,149,3
21,1,2,8,2,3,1,2,2,3,1,4,3,5,7,4,5,7,4,9,2,1,2,0,1,2,2,1,0,2,3,1,1,3,2,1,3,3,3,1,1,4,2,7,3,2,0,1,2,2,0,1,1,0,0,3,0,7,46,150,3
18,1,2,2,7,1,2,5,1,5,1,5,5,3,2,1,2,6,4,6,5,1,0,0,2,2,6,2,2,2,0,8,0,4,3,0,1,1,2,5,1,1,4,4,1,0,0,3,3,0,3,2,1,0,0,0,0,7,40,139,1
73,10,4,3,5,2,2,3,5,5,3,5,3,2,2,3,4,1,8,5,3,3,3,7,2,6,4,2,1,7,4,13,4,1,2,3,5,1,4,2,2,2,4,4,0,2,1,5,2,2,3,4,0,0,3,3,0,10,52,156,1
30,5,5,5,3,3,0,0,2,8,0,1,2,5,6,3,5,2,1,5,2,1,1,0,0,0,0,1,0,1,3,7,1,0,3,1,0,2,9,1,3,6,1,3,2,1,3,2,2,2,1,0,1,0,5,4,0,5,43,139,3
33,1,3,1,8,0,2,4,3,1,2,4,1,2,9,2,2,1,4,0,2,1,2,2,4,2,4,1,2,0,2,3,0,2,1,1,4,4,2,0,4,2,4,7,2,1,0,2,0,1,0,2,1,1,1,0,1,9,50,148,3
37,6,2,1,3,8,4,6,2,3,4,5,4,1,2,3,2,6,4,1,2,0,5,4,7,13,2,3,4,5,2,14,7,2,2,0,5,2,0,5,1,1,7,2,1,1,0,2,0,2,2,3,2,3,0,3,1,11,55,149,1
52,3,1,3,5,3,3,3,3,3,2,8,5,3,2,0,6,3,4,28,1,0,3,4,0,0,3,1,0,1,3,3,4,0,2,2,2,10,12,1,0,2,3,6,5,0,0,1,2,0,1,0,3,0,1,0,0,5,34,131,1
64,6,2,5,7,5,0,4,1,1,4,6,2,1,4,1,6,4,11,6,0,1,9,1,4,5,5,2,3,3,3,8,4,1,2,3,1,0,7,5,1,3,3,1,2,0,0,4,0,2,1,2,2,0,1,2,1,9,65,147,1
27,0,6,1,4,4,1,0,4,3,1,7,5,5,6,3,6,4,8,5,6,1,4,4,2,6,4,2,1,3,0,3,4,0,3,0,3,4,5,4,1,4,3,0,1,3,0,1,2,6,2,1,5,2,0,3,1,6,56,160,3
19,2,2,1,6,5,1,3,3,1,3,5,1,0,1,0,5,4,6,3,1,2,3,3,4,3,10,1,2,3,3,4,7,1,4,1,7,2,5,2,0,0,2,2,2,5,2,1,2,1,3,3,4,2,1,1,1,6,44,139,3
18,1,6,2,2,1,7,4,3,5,3,4,3,5,2,2,5,5,10,12,2,4,2,3,0,3,4,1,0,2,1,5,2,0,2,1,3,6,10,1,3,3,2,2,3,1,1,1,0,2,0,2,1,2,1,5,1,5,37,163,3
20,4,8,6,1,2,1,0,5,2,1,1,1,1,2,3,5,5,3,6,5,0,1,2,2,0,4,2,1,1,5,4,2,2,1,0,3,1,3,4,0,2,1,4,6,1,1,2,2,0,0,1,1,1,3,4,3,7,37,155,3
20,3,7,3,3,1,0,0,2,0,0,0,2,11,3,1,2,1,8,20,4,1,5,2,1,1,6,0,1,0,2,9,1,2,1,0,3,5,24,3,1,2,2,3,4,0,0,2,1,1,0,0,3,1,0,3,1,5,29,132,1
36,8,3,2,7,0,3,5,3,4,2,1,2,1,3,2,3,5,3,1,2,5,6,10,1,10,4,2,2,5,2,12,6,2,3,0,5,1,2,6,1,2,2,2,0,1,1,5,1,3,4,3,2,2,1,1,4,10,63,135,1
38,1,4,1,3,2,3,0,1,11,0,2,4,5,6,2,2,6,1,6,2,0,5,4,0,3,1,2,1,2,5,6,0,2,2,0,4,6,5,0,1,5,5,7,9,2,0,3,6,2,0,0,2,0,2,1,1,3,27,165,2
12,1,3,5,2,5,1,4,5,4,0,1,0,5,1,7,0,5,3,5,3,0,1,3,0,0,4,0,2,1,3,3,2,1,0,0,3,4,1,1,2,3,2,3,4,1,1,0,0,1,2,1,1,1,0,0,1,11,47,158,3
22,5,4,3,4,4,11,1,6,2,2,3,5,4,1,3,1,2,4,7,3,2,2,1,0,3,1,1,2,4,1,3,2,3,2,2,3,2,6,1,1,3,3,1,1,2,0,2,5,1,3,0,2,0,0,2,1,13,62,149,3
41,4,4,1,7,8,1,5,8,3,2,4,1,4,5,2,4,1,7,5,4,3,2,1,1,3,4,1,1,1,1,2,4,3,2,4,2,7,3,2,0,1,2,4,2,1,1,1,1,1,4,3,2,1,1,1,2,11,65,154,3
10,0,3,2,1,1,0,1,1,1,1,2,4,3,6,2,4,3,3,6,4,1,3,3,0,1,2,0,0,1,1,4,1,1,2,1,3,2,4,1,0,1,3,8,2,0,1,2,2,1,1,1,1,0,2,3,2,5,32,145,3
32,2,6,4,4,3,1,4,4,2,3,0,3,5,6,2,3,2,4,4,3,3,3,6,3,5,5,0,3,4,1,4,6,2,5,1,4,1,5,3,1,2,3,1,3,0,1,5,2,2,4,2,1,0,0,1,0,8,41,149,3
36,7,7,2,2,2,1,3,3,1,1,3,4,7,7,1,6,2,2,12,2,2,3,0,1,0,1,2,0,3,2,4,3,2,2,2,0,5,7,5,1,3,7,6,5,3,1,0,5,2,2,0,0,2,2,2,0,9,51,145,3
84,5,6,1,7,5,2,4,6,7,2,9,1,4,3,4,2,3,11,12,4,1,5,6,0,6,7,2,4,2,3,7,3,1,3,4,2,11,6,2,4,3,5,3,3,1,0,1,0,0,4,2,5,2,1,4,3,4,50,137,3
27,6,1,1,5,3,1,4,3,2,1,3,1,2,0,2,0,1,4,2,0,1,6,1,1,1,1,0,2,0,3,6,2,0,5,1,2,1,4,1,2,0,0,1,0,3,1,0,3,1,0,1,2,0,3,1,2,5,38,118,1
27,1,1,1,8,3,4,5,2,5,5,2,5,3,1,2,3,3,3,2,3,0,1,1,1,4,3,2,1,3,2,5,2,1,0,3,1,1,2,2,0,3,4,0,1,2,1,4,3,1,5,1,0,3,6,2,2,6,57,126,3
17,1,1,3,2,3,4,1,1,5,1,0,2,1,1,4,1,2,3,0,1,1,5,3,4,1,1,0,1,6,2,4,5,2,2,0,1,6,0,2,2,3,3,7,3,1,4,5,4,2,1,1,2,3,0,0,1,5,33,150,3
59,1,5,1,6,5,5,10,4,3,6,4,2,8,3,2,3,4,3,5,5,2,4,1,5,3,5,0,0,5,4,4,0,0,2,2,3,5,4,1,0,4,3,4,1,2,1,6,1,0,6,2,0,0,2,1,0,10,51,152,3
12,1,3,1,1,4,2,1,0,4,1,0,0,2,2,1,2,2,3,2,1,1,1,1,3,1,2,1,2,2,3,2,1,0,3,2,0,2,1,0,0,2,6,5,1,2,2,1,1,0,2,1,1,1,1,2,0,6,37,149,3
15,2,4,3,5,2,0,2,2,4,1,2,0,5,5,3,5,1,5,5,3,1,4,4,0,0,1,2,0,1,0,3,3,1,0,1,2,3,2,0,1,6,5,0,0,2,2,4,2,2,1,1,2,1,1,3,0,5,42,152,3
49,2,6,1,2,3,0,3,6,2,0,8,2,2,2,4,7,1,7,9,3,5,8,2,4,4,5,0,3,1,4,3,0,1,0,1,4,3,2,5,2,3,6,5,3,1,1,1,3,1,2,1,5,1,4,3,2,10,60,161,3
18,4,5,2,1,4,2,2,1,1,3,0,2,3,6,2,6,1,3,3,4,1,2,4,0,0,3,1,0,1,5,7,5,2,2,1,4,5,11,5,0,3,1,3,3,2,1,3,3,5,3,3,2,0,1,3,1,7,32,133,3
20,1,3,2,4,3,3,3,4,8,0,1,3,12,2,0,4,4,5,6,6,0,1,6,1,5,3,0,0,1,0,3,3,0,3,2,6,2,5,0,2,2,1,0,1,1,1,3,0,2,1,0,5,2,0,5,0,10,54,167,3
29,2,4,0,6,4,1,0,3,4,4,6,1,1,1,3,7,0,7,7,2,2,3,5,2,5,6,1,2,8,5,3,0,1,0,1,3,2,0,3,0,3,7,7,3,5,0,2,2,3,1,2,3,1,4,2,1,8,42,133,1
13,1,2,4,4,1,3,3,1,1,0,1,1,1,0,1,3,0,4,5,1,1,1,0,2,1,3,0,1,1,1,2,4,1,4,4,3,0,6,2,1,6,3,0,1,1,1,2,0,0,0,0,2,2,0,0,1,7,42,155,3
13,3,2,1,2,4,1,3,2,2,2,3,3,4,9,2,5,2,6,7,3,3,3,2,0,2,2,2,0,1,3,3,1,1,0,1,3,2,9,0,1,3,3,1,0,1,1,1,3,1,1,0,0,1,2,5,0,5,36,146,3
60,5,4,2,8,5,3,2,0,4,4,3,5,4,2,3,6,3,5,2,3,2,5,3,2,2,4,2,2,0,5,3,0,1,2,4,4,2,11,0,0,3,3,6,0,2,0,3,2,2,1,1,1,2,2,5,2,8,58,158,3
25,3,11,3,5,1,1,0,2,4,2,4,1,4,1,1,5,4,3,9,1,0,3,0,1,2,2,1,0,0,3,4,2,0,1,3,2,5,13,7,1,7,0,2,3,0,1,1,1,2,0,1,3,1,2,4,0,4,38,167,3
25,5,5,2,5,2,1,1,2,5,1,3,2,4,2,0,1,6,2,7,3,0,4,2,0,4,0,0,0,1,1,7,1,0,1,1,3,5,5,2,1,6,3,3,2,1,4,1,2,2,0,0,0,2,2,4,1,6,47,156,3
24,4,1,3,0,4,1,5,1,4,0,0,1,3,3,1,2,2,4,3,1,0,2,2,6,3,0,3,1,2,3,3,0,2,0,0,1,2,4,2,0,2,3,4,2,0,2,2,0,0,0,0,2,0,1,3,0,5,27,141,1
18,3,5,1,1,2,1,2,0,1,3,3,3,2,4,0,3,1,1,3,2,1,6,4,0,2,1,1,1,5,2,5,5,1,1,1,2,2,2,3,1,4,8,3,1,2,0,4,2,2,4,1,2,1,0,0,2,9,46,152,3
21,0,4,0,2,0,0,5,5,2,0,7,1,5,8,2,7,1,4,8,3,2,4,2,0,2,4,3,1,0,0,1,0,0,3,0,0,3,6,3,1,1,2,3,1,0,1,1,1,2,0,0,4,0,2,6,0,8,44,155,3
45,10,2,0,7,4,2,5,2,7,2,1,3,2,2,1,2,1,3,2,2,3,6,4,5,5,0,1,1,3,3,9,4,1,3,5,4,2,6,3,0,1,2,1,3,0,0,4,2,1,4,1,2,2,1,1,0,10,62,153,3
8,4,1,2,1,2,1,2,2,3,2,1,1,0,1,4,2,3,3,1,2,0,3,3,1,1,2,1,0,3,5,5,1,2,1,2,2,1,1,2,2,3,5,4,2,2,1,1,3,1,2,1,1,1,0,2,0,5,36,136,3
13,0,1,1,0,3,2,4,2,1,3,0,0,5,3,1,2,1,3,1,3,2,0,2,0,1,2,2,1,8,0,2,3,0,4,1,3,1,4,0,3,0,1,3,0,2,0,1,3,4,1,1,1,0,1,4,0,5,29,129,3
28,8,7,2,5,2,0,0,2,4,0,4,2,5,2,2,9,1,7,2,2,1,5,2,0,1,7,1,0,0,4,7,0,0,3,1,3,5,11,2,1,2,4,5,1,3,2,0,2,3,2,0,2,4,1,5,0,6,44,119,3
15,3,2,2,3,1,0,1,2,1,0,2,1,1,3,0,5,0,1,2,0,0,1,2,1,0,0,0,0,1,4,2,2,0,0,1,0,10,14,1,3,3,3,14,4,2,2,0,0,0,1,0,0,2,1,2,0,4,37,117,3
53,3,1,2,6,1,5,3,8,1,1,7,0,1,7,0,5,1,9,5,4,3,6,6,4,1,6,4,0,6,6,0,1,1,0,2,1,2,10,2,1,3,3,0,2,2,1,2,1,0,3,3,3,2,0,3,0,5,54,156,3
28,5,5,4,2,2,1,4,1,5,2,5,6,4,4,3,6,1,4,15,4,0,3,3,5,4,3,1,3,1,6,2,3,2,0,1,4,7,4,3,0,2,5,6,3,2,1,1,1,3,0,1,3,2,1,5,2,7,41,148,3
27,2,8,3,0,0,0,0,2,3,3,4,4,3,3,0,2,1,5,5,1,2,3,3,6,2,0,1,0,2,6,1,1,1,1,1,5,10,9,3,0,4,2,4,3,4,1,6,2,2,1,1,1,1,1,3,2,5,45,146,3
19,0,0,1,6,2,2,3,4,3,3,0,1,3,2,3,2,2,3,5,5,1,3,2,1,1,1,1,1,3,0,3,2,0,1,4,3,0,1,1,1,2,4,2,0,0,1,2,2,0,1,1,0,0,2,1,1,8,39,139,3
15,1,4,0,4,2,0,0,0,1,0,3,4,1,4,3,5,3,5,5,4,1,4,3,3,1,2,1,2,2,0,2,0,1,1,0,1,2,2,2,2,6,1,3,1,1,1,4,0,2,2,1,1,0,4,2,0,9,46,155,3
